model,price
dts luxiii,0.070174552507172
dts luxury,0.056045554510138894
dts luxury 2,0.05954280981049735
dts luxury i,0.0504262798496909
dts luxury ii,0.054652039813056406
dts performance,0.075654571901895
dts platinum,0.1110347892844155
dts premium,0.1262374237342922
dts sedan 4d,0.1675522243322962
dts v8,0.0798719140167279
dts w/1sd,0.0807709402400097
dts-l,0.1412885369105822
dtx,0.0696694815952159
dually,0.1085599418158309
dually 350,0.0504767869408865
dump bed,0.0226978867833043
dump truck,0.12859442132342044
duramax,0.20975450667559437
duramax 3500,0.1918966422885773
duramax diesel,0.136338841973413
durange,0.0453755707301305
durango,0.16838273518522123
durango 4 x 4,0.0277485959028647
durango 4x4,0.0131015394561396
durango awd,0.13247504949694933
durango awd 4.7,0.0201725322235241
durango awd 4dr crew,0.1246969574528263
durango citadel,0.18790506687138872
durango citadel 5.7 hemi,0.3750151521273587
durango citadel awd,0.1409602408178108
durango citadel awd gas,0.3248818134066022
durango citadel awd v8 hemi heated leather moon roof 3 row,0.1615418804800193
durango citadel awd! awd,0.1520364459170067
durango citadel hemi,0.37501515212735875
durango citadel sport,0.3513980362842942
durango crew,0.1134815772578914
durango crew awd,0.11821597934168135
durango crew awd gas suv,0.18755736162500067
"durango crew*v6,3.6l!",0.1144894743221948
durango gt,0.3015374358559942
durango gt 4d sport utility automatic,0.3095781647743343
durango gt automatic,0.323023152450604
durango gt awd,0.30568575161285977
durango gt awd gas suv,0.35983369807056387
durango gt awd navigation heated leather moon roof 3 row,0.2726574811103479
durango gt blacktop,0.2323023152450604
durango gt plus,0.35349408056891185
durango gt plus sport,0.3231140652147561
durango gt sport utility,0.31291163279324413
durango hemi,0.03310234756959874
durango limited,0.1436042105160049
durango limited 4wd,0.0494666451169744
durango limited awd,0.1943525495979635
durango limited awd gas,0.2144463749377079
durango r/t,0.21332083206300342
durango r/t 4dr suv,0.3534284213503575
durango r/t automatic,0.3458624590892561
durango r/t awd,0.2252245881988498
durango r/t awd gas suv,0.3919723252221535
durango r/t sport utility,0.3097238131303402
durango rt,0.3938744999797972
durango rt awd gas suv,0.424219160370116
durango slt,0.03641469444128132
durango slt (hemi),0.0454260778213261
durango slt 2wd,0.0348195886702493
durango slt 4 x 4,0.0277485959028647
durango slt 4dr slt,0.0301527334437755
durango slt 4x4,0.02399664055690556
durango slt awd,0.0075457594246232
durango slt plus,0.049188856115398555
durango slt slt 4dr suv,0.0554769889692512
durango special service,0.2211907551820275
durango sport,0.0402743545193745
durango sport 4x4,0.0348195886702493
durango srt,0.4892722938300538
durango srt 392,0.7019930098185785
durango srt awd,0.6565113741969373
durango srt awd 4dr suv,0.555537597478686
durango st,0.0226978867833043
durango subn,0.1403794092690613
durango sxt,0.12792772771963848
durango sxt 3.6l 3/s,0.1312780314356135
durango sxt awd,0.15901652592023915
durango sxt awd gas suv,0.26432814024231854
durango sxt plus sport,0.2584649884843832
durango sxt rwd,0.18078508222554443
durango sxt sport,0.08568022950422234
durango sxt sport utility,0.26773757240644785
durango v8,0.01512182310396375
durangon r/t,0.2827588993494687
dyna,0.0503858741767344
dynasty,0.0353246595822053
e,0.1951459318221611
e 150,0.08159757296591104
e 150xlt 8 pass,0.0555274960604468
e 250,0.10388803588023754
e 250 bluetec 4matic,0.1716432987191401
e 250 super duty,0.0656289142995676
e 300,0.2885672148369631
e 300 sedan,0.0252232413430845
e 320 4matic,0.039314719786658
e 320 bluetec,0.0959230675986908
e 350,0.14939586036398023
e 350 4matic,0.21626631379045613
e 350 luxury,0.21291432650477451
e 350 luxury 4matic v6,0.0958826619257343
e 350 panoramic roof,0.1665925895995797
e 350 sport sedan,0.19441694613923788
e 350 super duty,0.070679623419128
e 3500 10 ft.box comme,0.1729362802537476
e 400,0.3518160425914274
e 400 4matic,0.2538351717914528
e 450,0.1767445149298961
e 450 7.3l diesel,0.090831952806174
e 55 amg v8 rwd,0.1211362075235363
e 550,0.2307762795610789
e 63,0.3736716635015556
e class,0.17025435371126102
e class 4matic,0.0898723180734575
e-150,0.11082509132430338
e-150 cargo,0.065578407208372
e-150 cargo van,0.06583094266435004
e-150 chateau van,0.0201725322235241
e-150 conversion van,0.136338841973413
e-150 econoline van,0.0605276980888116
e-150 ecovan,0.0252232413430845
e-150 extended,0.0009798375691947
e-150 passenger/cargo,0.1160854984039759
e-150 reefer cargo van,0.1688798393008664
e-150 transit,0.2100791951189947
e-150 van,0.0828013253060729
e-250,0.11868425660296035
e-250 cargo van,0.06543698735302435
e-250 commercial cargo,0.1685522647379692
e-250 extended van,0.1161360054951715
e-250 super duty,0.06739666249141375
e-250 super duty cargo,0.1060345872560507
e-250 wheelchair conversion,0.0696694815952159
e-250 wheelchair van,0.0555274960604468
e-250 xlt econoline van,0.1413895510929734
e-300,0.3837730817406763
e-320 sedan,0.0373449432300295
e-350,0.14340140616889102
e-350 1 ton dually,0.4040264253101135
"e-350 12 foot stepvan 17,000 miles",0.2423532263929855
"e-350 4-matic stunning interior,",0.075700028283971
e-350 4x4 quadravan,0.136338841973413
e-350 ambulance,0.23735302436462075
e-350 box truck,0.0858317507778092
e-350 church camp bus,0.0585579215321831
e-350 club wagon,0.0252232413430845
e-350 econoline,0.11274866324565293
e-350 ext,0.1514606650773768
e-350 extended cargo van,0.131237625762657
e-350 high top,0.1615620833164976
e-350 knapheide kuv,0.0696694815952159
e-350 passenger van,0.0792658289223807
e-350 passenger van/only 34km,0.1615822861529758
e-350 sd extended bucket boom van,0.2928603175885894
e-350 stand up box van,0.0454260778213261
e-350 super duty,0.09381187118671457
e-350 turbo diesel,0.0681542688593478
e-350 xl,0.241393591660269
e-350 xl super duty,0.1211362075235363
e-350 xlt,0.0858317507778092
e-350 xlt 12 pass van,0.1767445149298961
e-350 xlt econoline van,0.1211766131964928
e-350sd,0.15737841259579513
e-350sd commercial,0.09578899422933519
e-450,0.1814145769558109
e-450 cutaway e-450 sd drw,0.2615964281385106
e-450 delivery box,0.19184613519738167
e-450 galvan universal,0.2525051517233019
e-450 super duty,0.13381348741363286
e-450 turtle top,0.1615620833164976
e-450sd,0.4595084649884844
e-55,0.1302779910299406
e-550,0.1514909693320942
e-class,0.19989010548761857
e-class 113k,0.0605479009252899
e-class 2dr,0.131237625762657
e-class 4dr sdn e,0.1237019677562729
e-class 500 4ma,0.0171421067517879
e-class amg e 53 c,0.7929310275162633
e-class amg e53,0.6969574528263769
e-class e 300,0.3557494164488386
e-class e 320,0.05046668552264735
e-class e 350,0.26867823536542174
e-class e 350 sport,0.1594508869045214
e-class e 400,0.40269808881166913
e-class e 450,0.5958523576710171
e-class e 550,0.2517742194129055
e-class e 550 2dr,0.1311972200897005
e-class e 63 amg,0.33730655784072083
e-class e300,0.3862984363004565
e-class e320,0.0352741524910097
e-class e350,0.136503831804652
e-class e350 4m,0.1817851226312174
e-class e350 4mat,0.1851994019960402
e-class e350 4matic luxury sedan,0.1716938058103357
e-class e350 4matic sport sedan,0.1908561962099478
e-class e350 luxury sedan,0.2120792759303406
e-class e350 sport,0.14305460153272181
e-class e400,0.5405066871388744
e-class wagon,0.0807305345670532
e-golf,0.14031642395533506
e-golf 4dr hb se,0.1110347892844155
e-golf se,0.1382631621479655
e-golf se hatchback,0.17615017567071065
e-golf sel premium,0.17168063004741513
e-pace,0.3572619095721039
e-pace first edition,0.3929148652470807
e-pace p250 s sport,0.3362990742847664
e-pace p250 se sport,0.3860679614130467
e-pace p250 sport utility,0.37968200735383245
e-pace p300 r-dynamic s,0.35926271191332404
e-pace p300 r-dynamic se,0.48252153374263573
e-series,0.23533274071679658
e-series cargo,0.13532125699921949
e-series cargo -,0.1239140975392945
e-series cargo e 250,0.0807305345670532
e-series cargo e 250 3dr,0.1009333710452947
e-series cargo e-150,0.10232461183004635
e-series cargo e-250,0.09754715117558058
e-series cargo e-350,0.1539506646733201
e-series cargo e-350 sd,0.11917865899951297
e-series cargo e-350 sd 132k ** diesel ** power stroke 6.0l diesel turbo cargo van,0.1110347892844155
e-series cargo e350 super d,0.0802759707462927
e-series cargo van,0.11247727180896194
e-series chassis,0.26375887989488533
e-series chassis 14 feet box,0.1715927916279445
e-series chassis e 350 sd,0.13700409251744655
e-series chassis e-350,0.16966342074427243
e-series chassis e-350 sd,0.13127803143561356
e-series chassis e-450,0.11810174148450443
e-series chassis e-450 sd,0.11825586026563842
e-series chassis gulfstream conquest,0.626207119479575
e-series cutaway,0.36702985150397166
e-series e-250,0.1362883348822174
e-series e-350 sd bus,0.1110852963756111
e-series van ** high roof** wheelchair,0.090831952806174
e-series van e-150,0.06222810349239696
e-series van e-250,0.1514404622408986
e-series van e-250 class b conversion camper rv van class b motorhome campervan high roof rv camper van -motorhome great service history,0.2928603175885894
e-series van e-350 sd exten,0.2220998828235484
e-series van e-450 gas motor,0.1009737767182512
e-series van e450 dually box van cube van 7.5l v8 gas,0.0605276980888116
"e-series van universal by glaval designer luxury series conversion leather 16"" dvd limo lighting bed",0.1413390440017778
e-series wagon,0.13361819332767647
e-series wagon e-150,0.0504666855226473
e-series wagon e-150 xl,0.0736393389631904
e-series wagon e-350,0.0908723584791304
e-series wagon e-350 sd xl,0.12439088448018096
e-tron,0.7979312295446281
e-van,0.0080508303365792
e150,0.09314240464459243
e150 cargo,0.12862034829690083
e150 cargo van,0.09993501420932828
e150 chateau,0.1498747424138349
e150 conversion van,0.13962180290112727
e150 econoline,0.06788979536363264
e150 econoline conversion,0.050355569922017
e150 econoline van,0.08830659824639375
e150 handicap van,0.0696694815952159
e150 super duty passenger,0.1008828639540991
e150 van,0.05418064029523073
e150 xl passenger cargo,0.0656188128813285
e250,0.08865779549969359
e250 3/4 ton cargo van,0.0696694815952159
e250 cargo,0.11469701255147126
e250 cargo vaan,0.0747201907147763
e250 cargo van,0.0980712309029464
e250 cargo van ext,0.0726999070669522
e250 conversion van,0.0706291163279324
e250 econoline,0.08786829524523775
e250 econoline cargo van,0.05990309372769268
e250 econoline van,0.0373449432300295
e250 extended,0.06966948159521594
e250 hightop,0.2418986625722251
e250 super duty,0.06731248400608773
e250 super duty cargo,0.12964160168087596
e250 v6 4.9l,0.0110812558083154
e250 van,0.12662205465955106
e250 vans,0.0797911026708149
e30,0.08583175077780918
e300,0.17291355206270956
e300 4matic,0.424219160370116
e300 sport,0.0646187724756555
e320,0.0403297381573062
e320 3.2l,0.0706695220008889
e320 4d sedan,0.0333043759343811
e320 4matic,0.0191623903996121
e320 bluetec,0.0706695220008889
e320 cdi,0.04710964752784621
e350,0.10616454979809362
e350 12' box van,0.3331952806173986
e350 12-passenger van,0.1230554769889692
e350 14 passenger van,0.1055295163440947
e350 15 passenger van,0.1767445149298961
e350 15-passenger van,0.06695508620838934
e350 16ft box truck,0.1817447169582609
"e350 16ft cutaway box,loading ramp!",0.2120893773485797
e350 2016,0.1646228130429512
e350 4 matic,0.09221921424434658
e350 4matic,0.11920802504200999
e350 4matic awd,0.10366748824868344
e350 4matic awd sp,0.3126085902460705
e350 4matic sport,0.1610873166592589
e350 4matic wagon,0.2525051517233019
e350 4matic wagon amg,0.2716978463776314
e350 ambulance,0.10073134268051229
e350 amg awd,0.0532546769566447
e350 bluetec,0.1161360054951715
e350 box,0.1408844801810174
e350 box 10',0.1817447169582609
e350 box truck,0.15492376796368873
e350 box van,0.1792614516411437
e350 bucket,0.2120893773485797
e350 bucket van,0.11613600549517152
e350 bus,0.0393652268778536
e350 cargo van,0.07875402373159855
e350 cargo van e250,0.1403794092690613
e350 club wagon 150 4runner,0.1060345872560507
e350 club wagon extended,0.0201725322235241
e350 convertible,0.1807850822255444
e350 coupe,0.136338841973413
e350 cutaway,0.2089153674318731
e350 cutaway box truck,0.1615418804800193
e350 cutaway bus,0.0484565032930623
e350 cutaway wheelchair van,0.292405753767829
e350 deisel,0.0504767869408865
"e350 e350 10ft plumbers,",0.2726978867833043
e350 econoline,0.07674047436260048
e350 econoline cargo,0.1080548709038749
e350 econoline van,0.1413895510929734
e350 elkhart shuttle coach,0.2320699826255606
e350 extended club wagon,0.0201725322235241
e350 handicap van,0.1201765727908198
e350 high roof cargo van,0.1918461351973817
e350 low miles,0.1868459331690169
e350 luxury,0.111075194957372
e350 luxury 3.5l,0.1262374237342922
e350 luxury 4matic,0.1716635015556184
e350 passenger van,0.11140794755819006
e350 passenger van extended,0.1918966422885773
e350 sd,0.0706695220008889
e350 sd ext cargo van,0.1903814295527092
e350 sd extended cargo van,0.1765761579592441
e350 sd xlt extended wagon,0.1600771748353468
e350 shuttle bus,0.09226779725587757
e350 slt,0.1716432987191401
e350 sport,0.1206816437027758
e350 sport 3.5l,0.0807305345670532
e350 sport 4matic,0.19278914467924624
e350 starcraft shuttle bus,0.1199189866257222
e350 super duty,0.12617950893638796
e350 super duty cargo,0.12617569284505317
e350 super duty cargo van 3d,0.11103478928441553
e350 super duty cutaway,0.1332579094104812
e350 super duty van,0.07572696539927537
e350 superduty,0.0797708998343367
e350 van,0.11276794777138223
e350 wagon,0.1004788072245343
e350 wheelchair passanger v,0.0705786092367368
e350 wheelchair van,0.10199401996040239
e350 xl ext 6 pass van,0.1868459331690169
e350 xlt,0.14433579807938365
e350 xlt club wagon,0.0605782051800072
e350 xlt super duty,0.1312881328538526
e350sd,0.19677057658895303
e35o econoline,0.0201725322235241
e36,0.0100711139844034
e36 m3,0.0555274960604468
e36 m3 sedan,0.1716938058103357
e39 540i,0.040964618099047716
e39 m5,0.4828174875752555
e400,0.19719988686411571
e400 4matic,0.3194169461392379
e400 4matic awd co,0.0353246595822053
e400 coupe,0.2019475534365024
e420,0.0201725322235241
e430,0.0403753687017657
e430 awd sedan 4d,0.0100711139844034
e450,0.15406499436157198
e450 14 foot box truck,0.1201765727908198
e450 25pass bus,0.2514950098993899
e450 azure hybrid shuttle,0.2625964685441836
e450 bus,0.17430718701477113
e450 cube van,0.1009333710452947
e450 passenger bus,0.0656289142995676
e450 shuttle bus,0.1513141945129096
e450 step van,0.18078508222554443
e450 super duty,0.2054072891834013
e450 super duty bus,0.1110852963756111
e450 super duty cutaway,0.1615418804800193
e450 super duty diesel,0.2676572790819831
e450 wheelchair van,0.09492302719301784
e46,0.0201725322235241
e46 m3,0.27977176567018575
e5 50,0.1605822457473029
e500,0.030947378345252963
e500 4-matic,0.0757303325386884
e500 4matic,0.0479514323811063
e500 4matic wagon,0.0656289142995676
e500 sport,0.0454260778213261
e500 wagon,0.14947068568427
e55 amg,0.11159036728756715
e550,0.09164814739989494
e550 amg package,0.1302779910299406
e550 e-550,0.1307830619418966
e550 sedan 4matic,0.1206816437027758
e550w4m,0.1108327609196331
e60 m5,0.1312780314356135
e63 amg,0.1918865408703381
e63amg,0.2171501878863792
e90 m3,0.2524546446321063
eacape,0.04121715355502573
eagle hearse,0.0383550850539415
eagle premier,0.0125964685441836
ebony,0.3736716635015556
ecape limited,0.0403248616105701
echo,0.02781895750577169
echosport,0.1514909693320942
eclipse,0.04386512586367121
eclipse 2008,0.0282536668148208
eclipse convertible,0.0035051921289749
eclipse coupe gs,0.0383550850539415
eclipse cross,0.22075598189496004
eclipse cross es,0.17702036135104132
eclipse cross es 4x4,0.1615822861529758
eclipse cross le,0.21661625577945426
eclipse cross le s-awc *ltd avail*,0.1898258515495575
eclipse cross se,0.2857135641844115
eclipse cross sel,0.18291951189947062
eclipse cross sp,0.1917956281061861
eclipse gs,0.032967661993077116
eclipse gs 2dr,0.0292638086387328
eclipse gs 2dr hatchb,0.060477190997616
eclipse gs-t,0.0201725322235241
eclipse gst,0.1161360054951715
eclipse gt,0.036718655299203956
eclipse gt 2dr,0.0403652672835266
eclipse gts,0.02774354519374515
eclipse gts spyder,0.0555274960604468
eclipse spider,0.0605782051800072
eclipse spyder,0.0477586636497097
eclipse spyder gs,0.04537557073013051
eclipse spyder gt,0.03731968968443163
eclipse spyder gts,0.05422693846216003
ecnoline,0.0989635944886662
eco sport,0.2423532263929855
ecoline,0.1464402602125338
ecoline e250,0.0484565032930623
ecoline van e350,0.0454260778213261
econline e3,0.1413895510929734
econoine 250 van,0.0201725322235241
econoline,0.12140147721420934
econoline 150,0.044415935997414
econoline 350,0.0211826740474362
econoline 450,0.1817851226312174
econoline cargo,0.10502444543213868
econoline cargo van,0.1488790827252554
econoline cargo van e-250 ext commercial,0.1408036688351044
econoline cargo work van,0.0252232413430845
econoline commercial,0.23012913285752593
econoline commercial cutaw,0.09306773337643269
econoline commercial cutaway,0.23520983039660384
econoline conversion van,0.0252232413430845
econoline cutaway,0.1565416784516546
econoline e-150,0.1241666329952725
econoline e-150 cargo van,0.0706291163279324
econoline e-250,0.1110852963756111
econoline e-250 cargo van,0.0898723180734575
econoline e-250 rwd one ow,0.1245908925613156
econoline e-2500,0.0504262798496909
econoline e-350,0.09138551052567778
econoline e-350 xlt,0.0555173946422077
econoline e-450,0.2110893369429067
econoline e150,0.07091772827762156
econoline e150 cargo van,0.1141291904049995
econoline e250,0.11122815929070722
econoline e250 cargo van,0.1009333710452947
econoline e250 van cng,0.0857812436866136
econoline e350,0.09168435709912129
econoline e350 superduty,0.0605681037617681
econoline e450 cutaway,0.1647490807709402
econoline extended van,0.0302739504626449
econoline sw,0.0858317507778092
econoline van,0.07371004889086423
econoline wagon,0.11011758050830334
econoline wagon xlt,0.0898723180734575
econoline450,0.0555274960604468
ecosport,0.1719330107061785
ecosport s,0.1310962059073094
ecosport s automatic,0.18471453392056242
ecosport s sport utility 4d,0.1662053685670801
ecosport se,0.17748949452503127
ecosport se 4x4,0.2251808153864802
ecosport se fwd w/ sunroof automatic,0.1716938058103357
ecosport se sport utility,0.17279126497834868
ecosport se suv,0.16679461796436212
ecosport ses,0.20358398319124
ecosport ses 4wd,0.151389955149703
ecosport ses sport utility,0.18062464793586425
ecosport titanium,0.1836475051623563
ecosport titanium 4x4,0.2628591054184007
ecosport titanium awd,0.0762354034506444
ecosport titanium fwd,0.1705523455493151
ecosport titanium sport,0.1819828218167545
ecosport titanium suv,0.20053624100252243
edge,0.1410165393887968
"edge $270 month, $1000 down,nav, htd seats, 0 accidents $1000 down, $270 month,",0.1615418804800193
"edge **awd , sunroof,",0.123206998262556
edge 4dr limited awd,0.12249989898581753
edge 4dr limited fwd,0.1201765727908198
edge 4dr se,0.1310558002343529
edge 4dr sel awd,0.1413895510929734
edge 4dr sel fwd,0.1110347892844155
edge 4dr sport awd,0.2271101862701523
edge 4wd sel,0.0504262798496909
edge awd,0.06789920804881
edge awd sel suv,0.1615418804800193
edge crossover,0.0504666855226473
edge limited,0.0827407167966382
edge limited 4dr crossove,0.07866176411168127
edge limited awd,0.08465072662868528
edge limited edition awd,0.136338841973413
edge limited fwd,0.1008828639540991
edge limited sel,0.065578407208372
edge limited wagon,0.08721833878809915
edge limitedcrossover,0.005020404864843
edge ltd,0.0454260778213261
edge r4515,0.2070487696472584
edge se,0.11551883347836668
edge se 74k ecoboost backup camera,0.1615418804800193
edge se automatic,0.2927896076609156
edge se awd,0.1347958503373873
edge se fwd,0.0806497232211402
edge se sport utility 4d,0.19886662087357057
edge se suv,0.20667068799316565
edge se**back up cam*ecobo,0.1649965655177986
edge sel,0.116041744832403
edge sel 2.7l,0.2363428825407087
edge sel 4dr crossover,0.1009333710452947
edge sel automatic,0.25493959351893
edge sel awd,0.1587091541938202
edge sel awd awd,0.3685704472907996
edge sel awd gas suv auto,0.2259624126227322
edge sel awd leather 22k miles ecoboost navi camera power fold rear seats lane departure,0.2928603175885894
edge sel awdcrossover,0.1413390440017778
edge sel crossover,0.0807810416582488
edge sel eco-boost,0.2927087963150026
edge sel fwd,0.0852256656834619
edge sel plus,0.07303325386884317
edge sel plus awd,0.053438522768596654
edge sel plus awd 4dr cross,0.0302234433714493
edge sel sport utility 4d,0.21315823366600664
edge sel suv,0.3119924037334842
edge sel turbo,0.11058022546365512
edge selcrossover,0.0858317507778092
edge select awd,0.1140652147561517
edge sle,0.0797708998343367
edge sport,0.16386148509987639
edge sport awd,0.18384076124287846
edge sport awd gas suv auto,0.31983783856586795
edge sport awd! awd,0.13210803130092796
edge sport edition,0.1767445149298961
edge sport suv 4d,0.2917996686734817
edge st,0.444381591175401
edge st line,0.32936123120575017
edge titanium,0.24010306722739544
edge titanium automatic,0.3230938623782779
edge titanium awd,0.3035086554723711
edge titanium awd 4dr,0.2080084043799749
edge titanium awd gas suv,0.2491279108920225
"edge titanium awd, w/ leather, navigation",0.2181502282920522
edge titanium sport utility,0.2574699987878298
edge titanium suv,0.218220938219726
edgetitanium awd,0.2878601155602246
egde,0.0605782051800072
egolf,0.1565012727786981
ei 50,0.0656289142995676
el camino,0.0919199214660647
el camino base,0.0757303325386884
el camino conquista,0.10014209328323027
el camino conquistador,0.0696694815952159
el camino ss,0.11474706048729237
el dorado,0.0060305466887551
el dorado biarritz,0.0181522485757
elana yea,0.0322942341104691
elanta,0.0252232413430845
elantra,0.08050935836588821
elantra 4dr sdn auto gl,0.08070528102145536
elantra 4dr sdn auto sport (ulsan plant),0.0837609600387894
elantra blue,0.0247181704311285
elantra coupe,0.09207779438899884
elantra coupe gs pzev,0.0786294395733161
elantra fwd gas sedan,0.0706695220008889
elantra gls,0.04858134448488777
elantra gls 4 dr sedan,0.0479514323811063
elantra gls 4dr sedan,0.045202403560316955
elantra gls 4dr sedan 6,0.0705786092367368
elantra gls pzev,0.0665841296618045
elantra gls sedan,0.03744999797971634
elantra gls sedan 4d,0.08330134550890946
elantra gls/limited,0.060477190997616
elantra glssedan,0.0250548843724325
elantra gs coupe,0.07537341576090613
elantra gt,0.10318270763137219
elantra gt back up cam*,0.1548951472786779
elantra gt base,0.1964018748232251
elantra gt fwd gas auto,0.11291365307689197
elantra gt hatch back,0.0656188128813285
elantra gt hatchback,0.0754525435371126
elantra gt hatchback 4d,0.1472731221463493
elantra gt hatchback-4d,0.070679623419128
elantra gt n-line,0.2079578972887793
elantra gt sport,0.1917956281061861
elantra gt sport ultimate turbo hatchback leather 1 owner,0.2120489716756232
elantra limited,0.10194463524901115
elantra limited 4dr sed,0.0977009172087761
elantra limited pzev,0.06016404703220325
elantra limited sedan 4d,0.11969254650019524
elantra nav,0.0806598246393793
elantra only 16k miles,0.1605822457473029
elantra pzev,0.1110347892844155
elantra se,0.09511781753370768
elantra se 2.0l auto (ulsan),0.151389955149703
elantra se 4dr sedan,0.08835542176788284
elantra se 6at,0.07618489635944882
elantra se sedan 4d,0.13126512406786353
elantra se value edition,0.1545112933855913
elantra sel,0.13670887287311978
elantra sel 4dr sedan,0.1609964038951068
elantra sel auto,0.1503394076528344
elantra sel automatic,0.15852155642652224
elantra sel carfax,0.1099236332781122
elantra sel sedan 4d,0.16351165703664786
elantra sesedan 6a,0.11426724312093417
elantra sesedan 6a (us,0.07192462321709965
elantra sport,0.1380190445405201
elantra sport sedan 4d,0.18047951432381104
elantra touring,0.04367095640227883
elantra touring gls,0.044390682451816196
elantra touring se,0.047178673885813496
elantra touring wagon,0.03451654612307565
elantra tourning,0.058052850620227
elantra value edition,0.14882708103646317
"elantra value edition - 3 months / 3,000 miles limited warranty",0.1088326801082872
elantra value edition ivt,0.1403188007596266
elantra​ gls,0.0393652268778536
elcamino,0.11309547860519611
eldor,0.1262374237342922
eldorad,0.0908824598973696
eldorado,0.07393639548474083
eldorado biarritz,0.08604820974007603
eldorado convertible,0.1040143036082266
eldorado coupe,0.0504262798496909
eldorado esc,0.06451775829326431
eldorado etc,0.03915309709483208
eldorado touring coupe,0.0100711139844034
eldorado￼,0.0252232413430845
eldorodo,0.0221928158713483
electra glide ul,0.1767445149298961
electric rav4 prime xse awd,0.49488868237100475
elegante,0.0353246595822053
element,0.06119661918482069
element - all wheel drive,0.1557840720837205
element 4x4,0.0503757727584952
element awd,0.03709240777405145
element dx suv,0.0504262798496909
element ex,0.06304782777708884
element ex 2wd,0.1211867146147319
element ex 4wd,0.058860964079356703
element ex 4wd at,0.0807305345670532
element ex 4wd at w/ front side airbags,0.0503757727584952
element ex 4x4,0.0841347125136369
element ex awd,0.06061031325941015
element ex i4 fwd,0.0554769889692512
element ex mt awd,0.0532243727019273
element ex sport utility,0.1574508060931754
element ex sport utility 4d,0.0554769889692512
element ex sport utility suv / 4wd - all wheel drive / local / new tires / 1-owner,0.1614913733888237
element ex-p,0.05297688795506885
element ex-p 4 wd,0.057547779708271
element ex-p awd,0.0534870095761444
element lx,0.042897356122132836
element lx (awd),0.0625984888278314
element lx awd,0.0373449432300295
element sc,0.06632879827756386
elentra,0.048432933317171
elentra gls,0.0040102630409309
elentra sport,0.1393692674451493
elentra touring,0.0454260778213261
elr,0.2211907551820275
elr coupe 2d,0.2220998828235484
emcore premium awd,0.131237625762657
encalve,0.1464402602125338
enclave,0.14947837688569526
enclave avenir,0.35331351771788755
enclave avenir sport,0.4180873994708856
enclave awd,0.16945970880978353
enclave awd 4dr leather,0.16588549032284128
enclave awd gas suv auto,0.2726978867833043
enclave awd premium,0.1863408622570608
enclave awd v6 auto heated leather dual moon roof 3 row,0.1918461351973817
enclave awdcxl,0.0807709402400097
enclave clx,0.0958826619257343
enclave convenience,0.2203018303769849
enclave convenience sport,0.21886742898702974
enclave cx,0.0757303325386884
enclave cx awdcrossover,0.0893672471615014
enclave cxl,0.0776648906371319
enclave cxl 1 awd,0.0141116812800517
enclave cxl awd,0.07168050560965422
enclave cxl fwd,0.0676491979473918
enclave cxl fwd 6-speed automatic,0.0601741484504424
enclave cxl leather seats,0.0651238433876116
enclave cxl premium,0.0595680633560952
enclave cxl-1,0.10674024347304074
enclave cxl-2,0.0807305345670532
enclave cxl-2 awd gps leather dual roof 3 row loaded,0.1211362075235363
enclave essence,0.3155935593357307
enclave essence awd,0.3282657885167077
enclave essence sport,0.319794350300491
enclave fwd,0.0999737363125782
enclave leather,0.16161306391167315
enclave leather awd,0.07264939997575655
enclave leather fwd,0.1812901531375005
enclave leather group,0.11461181372086858
enclave leather sport,0.2522352000289806
enclave nav leather,0.0958826619257343
enclave prem awd,0.2928199119156329
enclave prem nav dvd roof,0.1009333710452947
enclave premium,0.15670151854026185
enclave premium awd,0.1913309628671865
enclave premium awd gas,0.37838144975554566
enclave premium awd w/3rd,0.1478039516748151
enclave premium group,0.30834915888857456
enclave premium nav/dvd,0.1211362075235363
enclave premium sport,0.36266764574834737
encore,0.14596027779032197
encore awd,0.16807413094131748
encore base,0.1292425956604307
encore convenience,0.10583255889126826
encore convenience sport,0.1715927916279445
encore essence,0.11668220360995822
encore essence awd,0.17977089983433667
encore essence fwd,0.1413390440017778
encore essence sport,0.21048830255767906
"encore essence, awd",0.1918461351973817
encore gx,0.26544218236811873
encore gx awd 4dr essence,0.2788092448179724
encore gx essence sport,0.2735657526994756
encore gx preferred,0.21374264280038244
encore gx preferred sport,0.225691498197458
encore gx select sport,0.2292308383476035
encore leather,0.11734312497474643
encore leather awd,0.136338841973413
encore leather sport,0.13149737651737728
encore preferred,0.19683042749201982
encore preferred 4d sport utility automatic,0.1812901531375005
encore preferred fwd,0.1715927916279445
encore preferred ii,0.1716432987191401
encore preferred ii awd,0.1817346155400218
encore preferred ii fwd,0.1624005010303446
encore preferred ii sport,0.18755466170676166
encore preferred sport,0.19007838700553553
encore preferrred awd,0.2423532263929855
encore premium,0.12549424796384265
encore premium awd,0.131237625762657
encore premium sport,0.19107409823196317
encore premium sport8,0.1161360054951715
encore sport touring,0.17566055504962122
encore sport utility 4d,0.13782038331515073
encore w/ backup camera,0.1615822861529758
endeavor,0.045013223082327164
endeavor awd,0.0504262798496909
endeavor limited awd,0.0482241706735625
endeavor ls,0.028246451516078516
endeavor se,0.04202695058386195
endeavor xls,0.030057780112327737
endeavor xls 4dr su,0.0604872924158551
enlantra se,0.0797708998343367
enlave,0.1615418804800193
entourage,0.041265909733726576
entourage gls,0.024207038668228962
entourage limited,0.04156733605398192
